Date Time, Water Level, Sigma,Flag, F, R, L, Quality 
2016-05-27 10:54:00-04:00,0.007,0.016,0,0,0,0,v
2016-05-27 11:00:00-04:00,-0.098,0.008,0,0,0,0,v
2016-05-27 11:06:00-04:00,-0.194,0.006,0,0,0,0,v
2016-05-27 11:12:00-04:00,-0.262,0.009,0,0,0,0,v
2016-05-27 11:18:00-04:00,-0.374,0.009,0,0,0,0,v
2016-05-27 11:24:00-04:00,-0.42,0.006,0,0,0,0,v
2016-05-27 11:30:00-04:00,-0.515,0.006,0,0,0,0,v
2016-05-27 11:36:00-04:00,-0.614,0.012,0,0,0,0,v
2016-05-27 11:42:00-04:00,-0.679,0.006,0,0,0,0,v
2016-05-27 11:48:00-04:00,-0.758,0.006,0,0,0,0,v
2016-05-27 11:54:00-04:00,-0.85,0.013,0,0,0,0,v
2016-05-27 12:00:00-04:00,-0.997,0.007,0,0,0,0,v
2016-05-27 12:06:00-04:00,-1.05,0.006,0,0,0,0,v
2016-05-27 12:12:00-04:00,-1.148,0.015,0,0,0,0,v
2016-05-27 12:18:00-04:00,-1.26,0.008,0,0,0,0,v
2016-05-27 12:24:00-04:00,-1.276,0.006,0,0,0,0,v
2016-05-27 12:30:00-04:00,-1.365,0.006,0,0,0,0,v
2016-05-27 12:36:00-04:00,-1.417,0.005,0,0,0,0,v
2016-05-27 12:42:00-04:00,-1.483,0.006,0,0,0,0,v
2016-05-27 12:48:00-04:00,-1.532,0.006,0,0,0,0,v
2016-05-27 12:54:00-04:00,-1.578,0.005,0,0,0,0,v
2016-05-27 13:00:00-04:00,-1.677,0.007,0,0,0,0,v
2016-05-27 13:06:00-04:00,-1.726,0.014,0,0,0,0,v
2016-05-27 13:12:00-04:00,-1.811,0.007,0,0,0,0,v
2016-05-27 13:18:00-04:00,-1.867,0.005,0,0,0,0,v
2016-05-27 13:24:00-04:00,-1.88,0.014,0,0,0,0,v
2016-05-27 13:30:00-04:00,-1.933,0.005,0,0,0,0,v
2016-05-27 13:36:00-04:00,-1.972,0.005,0,0,0,0,v
2016-05-27 13:42:00-04:00,-1.985,0.004,0,0,0,0,v
2016-05-27 13:48:00-04:00,-2.001,0.003,0,0,0,0,v
2016-05-27 13:54:00-04:00,-2.008,0.003,0,0,0,0,v
2016-05-27 14:00:00-04:00,-2.038,0.004,0,0,0,0,v
2016-05-27 14:06:00-04:00,-2.041,0.003,0,0,0,0,v
2016-05-27 14:12:00-04:00,-2.031,0.002,0,0,0,0,v
2016-05-27 14:18:00-04:00,-2.057,0.004,0,0,0,0,v
2016-05-27 14:24:00-04:00,-2.044,0.011,0,0,0,0,v
2016-05-27 14:30:00-04:00,-2.057,0.007,0,0,0,0,v
2016-05-27 14:36:00-04:00,-2.054,0.007,0,0,0,0,v
2016-05-27 14:42:00-04:00,-2.038,0.006,0,0,0,0,v
2016-05-27 14:48:00-04:00,-1.985,0.007,0,0,0,0,v
2016-05-27 14:54:00-04:00,-1.91,0.006,0,0,0,0,v
2016-05-27 15:00:00-04:00,-1.91,0.006,0,0,0,0,v
2016-05-27 15:06:00-04:00,-1.923,0.006,0,0,0,0,v
2016-05-27 15:12:00-04:00,-1.864,0.003,0,0,0,0,v
2016-05-27 15:18:00-04:00,-1.844,0.003,0,0,0,0,v
2016-05-27 15:24:00-04:00,-1.762,0.006,0,0,0,0,v
2016-05-27 15:30:00-04:00,-1.729,0.015,0,0,0,0,v
2016-05-27 15:36:00-04:00,-1.703,0.008,0,0,0,0,v
2016-05-27 15:42:00-04:00,-1.621,0.007,0,0,0,0,v
2016-05-27 15:48:00-04:00,-1.562,0.006,0,0,0,0,v
2016-05-27 15:54:00-04:00,-1.483,0.006,0,0,0,0,v
2016-05-27 16:00:00-04:00,-1.394,0.004,0,0,0,0,v
2016-05-27 16:06:00-04:00,-1.335,0.005,0,0,0,0,v
2016-05-27 16:12:00-04:00,-1.27,0.005,0,0,0,0,v
2016-05-27 16:18:00-04:00,-1.181,0.004,0,0,0,0,v
2016-05-27 16:24:00-04:00,-1.096,0.003,0,0,0,0,v
2016-05-27 16:30:00-04:00,-1.04,0.004,0,0,0,0,v
2016-05-27 16:36:00-04:00,-0.991,0.003,0,0,0,0,v
2016-05-27 16:42:00-04:00,-0.922,0.004,0,0,0,0,v
2016-05-27 16:48:00-04:00,-0.863,0.004,0,0,0,0,v
2016-05-27 16:54:00-04:00,-0.748,0.008,0,0,0,0,v
2016-05-27 17:00:00-04:00,-0.65,0.006,0,0,0,0,v
2016-05-27 17:06:00-04:00,-0.541,0.006,0,0,0,0,v
2016-05-27 17:12:00-04:00,-0.453,0.004,0,0,0,0,v
2016-05-27 17:18:00-04:00,-0.354,0.006,0,0,0,0,v
2016-05-27 17:24:00-04:00,-0.236,0.006,0,0,0,0,v
2016-05-27 17:30:00-04:00,-0.118,0.006,0,0,0,0,v
2016-05-27 17:36:00-04:00,-0.036,0.005,0,0,0,0,v
2016-05-27 17:42:00-04:00,0.092,0.005,0,0,0,0,v
2016-05-27 17:48:00-04:00,0.197,0.006,0,0,0,0,v
2016-05-27 17:54:00-04:00,0.305,0.004,0,0,0,0,v
2016-05-27 18:00:00-04:00,0.397,0.005,0,0,0,0,v
2016-05-27 18:06:00-04:00,0.482,0.005,0,0,0,0,v
2016-05-27 18:12:00-04:00,0.561,0.005,0,0,0,0,v
2016-05-27 18:18:00-04:00,0.653,0.007,0,0,0,0,v
2016-05-27 18:24:00-04:00,0.742,0.005,0,0,0,0,v
2016-05-27 18:30:00-04:00,0.827,0.004,0,0,0,0,v
2016-05-27 18:36:00-04:00,0.889,0.005,0,0,0,0,v
2016-05-27 18:42:00-04:00,0.994,0.004,0,0,0,0,v
2016-05-27 18:48:00-04:00,1.06,0.005,0,0,0,0,v
2016-05-27 18:54:00-04:00,1.155,0.004,0,0,0,0,v
2016-05-27 19:00:00-04:00,1.224,0.004,0,0,0,0,v
2016-05-27 19:06:00-04:00,1.263,0.003,0,0,0,0,v
2016-05-27 19:12:00-04:00,1.332,0.004,0,0,0,0,v
2016-05-27 19:18:00-04:00,1.398,0.004,0,0,0,0,v
2016-05-27 19:24:00-04:00,1.48,0.004,0,0,0,0,v
2016-05-27 19:30:00-04:00,1.532,0.002,0,0,0,0,v
2016-05-27 19:36:00-04:00,1.575,0.004,0,0,0,0,v
2016-05-27 19:42:00-04:00,1.611,0.003,0,0,0,0,v
2016-05-27 19:48:00-04:00,1.647,0.003,0,0,0,0,v
2016-05-27 19:54:00-04:00,1.683,0.003,0,0,0,0,v
2016-05-27 20:00:00-04:00,1.732,0.003,0,0,0,0,v
2016-05-27 20:06:00-04:00,1.788,0.003,0,0,0,0,v
2016-05-27 20:12:00-04:00,1.808,0.003,0,0,0,0,v
2016-05-27 20:18:00-04:00,1.86,0.003,0,0,0,0,v
2016-05-27 20:24:00-04:00,1.864,0.003,0,0,0,0,v
2016-05-27 20:30:00-04:00,1.896,0.002,0,0,0,0,v
2016-05-27 20:36:00-04:00,1.867,0.003,0,0,0,0,v
2016-05-27 20:42:00-04:00,1.867,0.003,0,0,0,0,v
2016-05-27 20:48:00-04:00,1.854,0.003,0,0,0,0,v
2016-05-27 20:54:00-04:00,1.864,0.003,0,0,0,0,v
2016-05-27 21:00:00-04:00,1.837,0.004,0,0,0,0,v
2016-05-27 21:06:00-04:00,1.788,0.003,0,0,0,0,v
2016-05-27 21:12:00-04:00,1.785,0.003,0,0,0,0,v
2016-05-27 21:18:00-04:00,1.739,0.002,0,0,0,0,v
2016-05-27 21:24:00-04:00,1.716,0.007,0,0,0,0,v
2016-05-27 21:30:00-04:00,1.667,0.003,0,0,0,0,v
2016-05-27 21:36:00-04:00,1.614,0.004,0,0,0,0,v
2016-05-27 21:42:00-04:00,1.549,0.004,0,0,0,0,v
2016-05-27 21:48:00-04:00,1.47,0.004,0,0,0,0,v
2016-05-27 21:54:00-04:00,1.421,0.003,0,0,0,0,v
2016-05-27 22:00:00-04:00,1.371,0.005,0,0,0,0,v
2016-05-27 22:06:00-04:00,1.322,0.004,0,0,0,0,v
2016-05-27 22:12:00-04:00,1.25,0.004,0,0,0,0,v
2016-05-27 22:18:00-04:00,1.207,0.003,0,0,0,0,v
2016-05-27 22:24:00-04:00,1.191,0.002,0,0,0,0,v
2016-05-27 22:30:00-04:00,1.102,0.004,0,0,0,0,v
2016-05-27 22:36:00-04:00,1.027,0.003,0,0,0,0,v
2016-05-27 22:42:00-04:00,0.958,0.003,0,0,0,0,v
2016-05-27 22:48:00-04:00,0.912,0.004,0,0,0,0,v
2016-05-27 22:54:00-04:00,0.824,0.005,0,0,0,0,v
2016-05-27 23:00:00-04:00,0.732,0.004,0,0,0,0,v
2016-05-27 23:06:00-04:00,0.633,0.005,0,0,0,0,v
2016-05-27 23:12:00-04:00,0.538,0.009,0,0,0,0,v
2016-05-27 23:18:00-04:00,0.433,0.005,0,0,0,0,v
2016-05-27 23:24:00-04:00,0.335,0.004,0,0,0,0,v
2016-05-27 23:30:00-04:00,0.249,0.005,0,0,0,0,v
2016-05-27 23:36:00-04:00,0.167,0.005,0,0,0,0,v
2016-05-27 23:42:00-04:00,0.056,0.006,0,0,0,0,v
2016-05-27 23:48:00-04:00,-0.062,0.006,0,0,0,0,v
2016-05-27 23:54:00-04:00,-0.174,0.005,0,0,0,0,v
2016-05-28 00:00:00-04:00,-0.272,0.005,0,0,0,0,v
2016-05-28 00:06:00-04:00,-0.404,0.006,0,0,0,0,v
2016-05-28 00:12:00-04:00,-0.535,0.004,0,0,0,0,v
2016-05-28 00:18:00-04:00,-0.633,0.006,0,0,0,0,v
2016-05-28 00:24:00-04:00,-0.735,0.004,0,0,0,0,v
2016-05-28 00:30:00-04:00,-0.833,0.004,0,0,0,0,v
2016-05-28 00:36:00-04:00,-0.896,0.003,0,0,0,0,v
2016-05-28 00:42:00-04:00,-1.007,0.004,0,0,0,0,v
2016-05-28 00:48:00-04:00,-1.093,0.004,0,0,0,0,v
2016-05-28 00:54:00-04:00,-1.168,0.005,0,0,0,0,v
2016-05-28 01:00:00-04:00,-1.234,0.003,0,0,0,0,v
2016-05-28 01:06:00-04:00,-1.329,0.005,0,0,0,0,v
2016-05-28 01:12:00-04:00,-1.424,0.005,0,0,0,0,v
2016-05-28 01:18:00-04:00,-1.539,0.003,0,0,0,0,v
2016-05-28 01:24:00-04:00,-1.611,0.007,0,0,0,0,v
2016-05-28 01:30:00-04:00,-1.673,0.003,0,0,0,0,v
2016-05-28 01:36:00-04:00,-1.736,0.003,0,0,0,0,v
2016-05-28 01:42:00-04:00,-1.831,0.004,0,0,0,0,v
2016-05-28 01:48:00-04:00,-1.893,0.003,0,0,0,0,v
2016-05-28 01:54:00-04:00,-1.985,0.003,0,0,0,0,v
2016-05-28 02:00:00-04:00,-2.041,0.006,0,0,0,0,v
2016-05-28 02:06:00-04:00,-2.07,0.003,0,0,0,0,v
2016-05-28 02:12:00-04:00,-2.106,0.004,0,0,0,0,v
2016-05-28 02:18:00-04:00,-2.208,0.003,0,0,0,0,v
2016-05-28 02:24:00-04:00,-2.254,0.009,0,0,0,0,v
2016-05-28 02:30:00-04:00,-2.293,0.007,0,0,0,0,v
2016-05-28 02:36:00-04:00,-2.31,0.004,0,0,0,0,v
2016-05-28 02:42:00-04:00,-2.307,0.004,0,0,0,0,v
2016-05-28 02:48:00-04:00,-2.31,0.005,0,0,0,0,v
2016-05-28 02:54:00-04:00,-2.339,0.009,0,0,0,0,v
2016-05-28 03:00:00-04:00,-2.362,0.007,0,0,0,0,v
2016-05-28 03:06:00-04:00,-2.352,0.004,0,0,0,0,v
2016-05-28 03:12:00-04:00,-2.339,0.003,0,0,0,0,v
2016-05-28 03:18:00-04:00,-2.297,0.011,0,0,0,0,v
2016-05-28 03:24:00-04:00,-2.31,0.007,0,0,0,0,v
2016-05-28 03:30:00-04:00,-2.3,0.004,0,0,0,0,v
2016-05-28 03:36:00-04:00,-2.303,0.008,0,0,0,0,v
2016-05-28 03:42:00-04:00,-2.264,0.003,0,0,0,0,v
2016-05-28 03:48:00-04:00,-2.228,0.003,0,0,0,0,v
2016-05-28 03:54:00-04:00,-2.152,0.007,0,0,0,0,v
2016-05-28 04:00:00-04:00,-2.126,0.005,0,0,0,0,v
2016-05-28 04:06:00-04:00,-2.097,0.004,0,0,0,0,v
2016-05-28 04:12:00-04:00,-2.051,0.008,0,0,0,0,v
2016-05-28 04:18:00-04:00,-1.982,0.004,0,0,0,0,v
2016-05-28 04:24:00-04:00,-1.91,0.003,0,0,0,0,v
2016-05-28 04:30:00-04:00,-1.86,0.005,0,0,0,0,v
2016-05-28 04:36:00-04:00,-1.755,0.002,0,0,0,0,v
2016-05-28 04:42:00-04:00,-1.719,0.003,0,0,0,0,v
2016-05-28 04:48:00-04:00,-1.663,0.003,0,0,0,0,v
2016-05-28 04:54:00-04:00,-1.601,0.013,0,0,0,0,v
2016-05-28 05:00:00-04:00,-1.493,0.009,0,0,0,0,v
2016-05-28 05:06:00-04:00,-1.421,0.003,0,0,0,0,v
2016-05-28 05:12:00-04:00,-1.385,0.005,0,0,0,0,v
2016-05-28 05:18:00-04:00,-1.316,0.003,0,0,0,0,v
2016-05-28 05:24:00-04:00,-1.276,0.007,0,0,0,0,v
2016-05-28 05:30:00-04:00,-1.178,0.004,0,0,0,0,v
2016-05-28 05:36:00-04:00,-1.089,0.006,0,0,0,0,v
2016-05-28 05:42:00-04:00,-0.968,0.006,0,0,0,0,v
2016-05-28 05:48:00-04:00,-0.889,0.004,0,0,0,0,v
2016-05-28 05:54:00-04:00,-0.745,0.013,0,0,0,0,v
2016-05-28 06:00:00-04:00,-0.689,0.014,0,0,0,0,v
2016-05-28 06:06:00-04:00,-0.627,0.007,0,0,0,0,v
2016-05-28 06:12:00-04:00,-0.63,0.007,0,0,0,0,v
2016-05-28 06:18:00-04:00,-0.558,0.007,0,0,0,0,v
2016-05-28 06:24:00-04:00,-0.476,0.009,0,0,0,0,v
2016-05-28 06:30:00-04:00,-0.282,0.01,0,0,0,0,v
2016-05-28 06:36:00-04:00,-0.2,0.01,0,0,0,0,v
2016-05-28 06:42:00-04:00,-0.095,0.006,0,0,0,0,v
2016-05-28 06:48:00-04:00,-0.03,0.007,0,0,0,0,v
2016-05-28 06:54:00-04:00,0.036,0.007,0,0,0,0,v
2016-05-28 07:00:00-04:00,0.092,0.021,0,0,0,0,v
2016-05-28 07:06:00-04:00,0.21,0.008,0,0,0,0,v
2016-05-28 07:12:00-04:00,0.299,0.007,0,0,0,0,v
2016-05-28 07:18:00-04:00,0.367,0.005,0,0,0,0,v
2016-05-28 07:24:00-04:00,0.427,0.006,0,0,0,0,v
2016-05-28 07:30:00-04:00,0.505,0.006,0,0,0,0,v
2016-05-28 07:36:00-04:00,0.568,0.005,0,0,0,0,v
2016-05-28 07:42:00-04:00,0.63,0.005,0,0,0,0,v
2016-05-28 07:48:00-04:00,0.666,0.004,0,0,0,0,v
2016-05-28 07:54:00-04:00,0.709,0.006,0,0,0,0,v
2016-05-28 08:00:00-04:00,0.745,0.006,0,0,0,0,v
2016-05-28 08:06:00-04:00,0.804,0.004,0,0,0,0,v
2016-05-28 08:12:00-04:00,0.843,0.003,0,0,0,0,v
2016-05-28 08:18:00-04:00,0.896,0.003,0,0,0,0,v
2016-05-28 08:24:00-04:00,0.965,0.006,0,0,0,0,v
2016-05-28 08:30:00-04:00,0.991,0.008,0,0,0,0,v
2016-05-28 08:36:00-04:00,1.024,0.005,0,0,0,0,v
2016-05-28 08:42:00-04:00,1.03,0.005,0,0,0,0,v
2016-05-28 08:48:00-04:00,1.056,0.006,0,0,0,0,v
2016-05-28 08:54:00-04:00,1.07,0.007,0,0,0,0,v
2016-05-28 09:00:00-04:00,1.129,0.006,0,0,0,0,v
2016-05-28 09:06:00-04:00,1.148,0.004,0,0,0,0,v
2016-05-28 09:12:00-04:00,1.135,0.004,0,0,0,0,v
2016-05-28 09:18:00-04:00,1.122,0.014,0,0,0,0,v
2016-05-28 09:24:00-04:00,1.099,0.01,0,0,0,0,v
2016-05-28 09:30:00-04:00,1.106,0.01,0,0,0,0,v
2016-05-28 09:36:00-04:00,1.03,0.008,0,0,0,0,v
2016-05-28 09:42:00-04:00,1.047,0.008,0,0,0,0,v
2016-05-28 09:48:00-04:00,1.063,0.021,0,0,0,0,v
2016-05-28 09:54:00-04:00,1.047,0.004,0,0,0,0,v
2016-05-28 10:00:00-04:00,1.001,0.008,0,0,0,0,v
2016-05-28 10:06:00-04:00,1.004,0.006,0,0,0,0,v
2016-05-28 10:12:00-04:00,0.955,0.005,0,0,0,0,v
2016-05-28 10:18:00-04:00,0.915,0.005,0,0,0,0,v
2016-05-28 10:24:00-04:00,0.85,0.004,0,0,0,0,v
2016-05-28 10:30:00-04:00,0.827,0.004,0,0,0,0,v
2016-05-28 10:36:00-04:00,0.791,0.005,0,0,0,0,v
2016-05-28 10:42:00-04:00,0.751,0.004,0,0,0,0,v
2016-05-28 10:48:00-04:00,0.669,0.004,0,0,0,0,v
2016-05-28 10:54:00-04:00,0.61,0.014,0,0,0,0,v
2016-05-28 11:00:00-04:00,0.541,0.01,0,0,0,0,v
2016-05-28 11:06:00-04:00,0.502,0.009,0,0,0,0,v
2016-05-28 11:12:00-04:00,0.42,0.009,0,0,0,0,v
2016-05-28 11:18:00-04:00,0.325,0.008,0,0,0,0,v
2016-05-28 11:24:00-04:00,0.282,0.019,0,0,0,0,v
2016-05-28 11:30:00-04:00,0.187,0.004,0,0,0,0,v
2016-05-28 11:36:00-04:00,0.072,0.008,0,0,0,0,v
2016-05-28 11:42:00-04:00,-0.007,0.007,0,0,0,0,v
2016-05-28 11:48:00-04:00,-0.079,0.005,0,0,0,0,v
2016-05-28 11:54:00-04:00,-0.171,0.004,0,0,0,0,v
2016-05-28 12:00:00-04:00,-0.246,0.004,0,0,0,0,v
2016-05-28 12:06:00-04:00,-0.328,0.004,0,0,0,0,v
2016-05-28 12:12:00-04:00,-0.404,0.006,0,0,0,0,v
2016-05-28 12:18:00-04:00,-0.515,0.003,0,0,0,0,v
2016-05-28 12:24:00-04:00,-0.6,0.006,0,0,0,0,v
2016-05-28 12:30:00-04:00,-0.715,0.005,0,0,0,0,v
2016-05-28 12:36:00-04:00,-0.801,0.005,0,0,0,0,v
2016-05-28 12:42:00-04:00,-0.899,0.004,0,0,0,0,v
2016-05-28 12:48:00-04:00,-0.942,0.022,0,0,0,0,v
2016-05-28 12:54:00-04:00,-1.02,0.012,0,0,0,0,v
2016-05-28 13:00:00-04:00,-1.125,0.007,0,0,0,0,v
2016-05-28 13:06:00-04:00,-1.211,0.007,0,0,0,0,v
2016-05-28 13:12:00-04:00,-1.286,0.007,0,0,0,0,v
2016-05-28 13:18:00-04:00,-1.306,0.022,0,0,0,0,v
2016-05-28 13:24:00-04:00,-1.375,0.006,0,0,0,0,v
2016-05-28 13:30:00-04:00,-1.493,0.009,0,0,0,0,v
2016-05-28 13:36:00-04:00,-1.572,0.007,0,0,0,0,v
2016-05-28 13:42:00-04:00,-1.614,0.005,0,0,0,0,v
2016-05-28 13:48:00-04:00,-1.663,0.006,0,0,0,0,v
2016-05-28 13:54:00-04:00,-1.732,0.007,0,0,0,0,v
2016-05-28 14:00:00-04:00,-1.805,0.004,0,0,0,0,v
2016-05-28 14:06:00-04:00,-1.88,0.003,0,0,0,0,v
2016-05-28 14:12:00-04:00,-1.926,0.002,0,0,0,0,v
2016-05-28 14:18:00-04:00,-1.929,0.011,0,0,0,0,v
2016-05-28 14:24:00-04:00,-1.988,0.013,0,0,0,0,v
2016-05-28 14:30:00-04:00,-2.1,0.007,0,0,0,0,v
2016-05-28 14:36:00-04:00,-2.103,0.007,0,0,0,0,v
2016-05-28 14:42:00-04:00,-2.133,0.006,0,0,0,0,v
2016-05-28 14:48:00-04:00,-2.149,0.006,0,0,0,0,v
2016-05-28 14:54:00-04:00,-2.156,0.007,0,0,0,0,v
2016-05-28 15:00:00-04:00,-2.152,0.004,0,0,0,0,v
2016-05-28 15:06:00-04:00,-2.159,0.007,0,0,0,0,v
2016-05-28 15:12:00-04:00,-2.159,0.003,0,0,0,0,v
2016-05-28 15:18:00-04:00,-2.162,0.002,0,0,0,0,v
2016-05-28 15:24:00-04:00,-2.129,0.002,0,0,0,0,v
2016-05-28 15:30:00-04:00,-2.1,0.002,0,0,0,0,v
2016-05-28 15:36:00-04:00,-2.103,0.002,0,0,0,0,v
2016-05-28 15:42:00-04:00,-2.103,0.003,0,0,0,0,v
2016-05-28 15:48:00-04:00,-2.077,0.002,0,0,0,0,v
2016-05-28 15:54:00-04:00,-2.057,0.007,0,0,0,0,v
2016-05-28 16:00:00-04:00,-2.001,0.002,0,0,0,0,v
2016-05-28 16:06:00-04:00,-1.978,0.002,0,0,0,0,v
2016-05-28 16:12:00-04:00,-1.969,0.004,0,0,0,0,v
2016-05-28 16:18:00-04:00,-1.906,0.003,0,0,0,0,v
2016-05-28 16:24:00-04:00,-1.887,0.004,0,0,0,0,v
2016-05-28 16:30:00-04:00,-1.814,0.004,0,0,0,0,v
2016-05-28 16:36:00-04:00,-1.785,0.003,0,0,0,0,v
2016-05-28 16:42:00-04:00,-1.726,0.003,0,0,0,0,v
2016-05-28 16:48:00-04:00,-1.677,0.007,0,0,0,0,v
2016-05-28 16:54:00-04:00,-1.585,0.005,0,0,0,0,v
2016-05-28 17:00:00-04:00,-1.493,0.006,0,0,0,0,v
2016-05-28 17:06:00-04:00,-1.434,0.004,0,0,0,0,v
2016-05-28 17:12:00-04:00,-1.358,0.006,0,0,0,0,v
2016-05-28 17:18:00-04:00,-1.299,0.003,0,0,0,0,v
2016-05-28 17:24:00-04:00,-1.217,0.003,0,0,0,0,v
2016-05-28 17:30:00-04:00,-1.175,0.004,0,0,0,0,v
2016-05-28 17:36:00-04:00,-1.089,0.004,0,0,0,0,v
2016-05-28 17:42:00-04:00,-1.007,0.005,0,0,0,0,v
2016-05-28 17:48:00-04:00,-0.925,0.003,0,0,0,0,v
2016-05-28 17:54:00-04:00,-0.833,0.004,0,0,0,0,v
2016-05-28 18:00:00-04:00,-0.751,0.004,0,0,0,0,v
2016-05-28 18:06:00-04:00,-0.682,0.004,0,0,0,0,v
2016-05-28 18:12:00-04:00,-0.577,0.005,0,0,0,0,v
2016-05-28 18:18:00-04:00,-0.453,0.006,0,0,0,0,v
2016-05-28 18:24:00-04:00,-0.345,0.006,0,0,0,0,v
2016-05-28 18:30:00-04:00,-0.236,0.004,0,0,0,0,v
2016-05-28 18:36:00-04:00,-0.128,0.006,0,0,0,0,v
2016-05-28 18:42:00-04:00,-0.026,0.005,0,0,0,0,v
2016-05-28 18:48:00-04:00,0.066,0.004,0,0,0,0,v
2016-05-28 18:54:00-04:00,0.164,0.006,0,0,0,0,v
2016-05-28 19:00:00-04:00,0.262,0.006,0,0,0,0,v
2016-05-28 19:06:00-04:00,0.354,0.004,0,0,0,0,v
2016-05-28 19:12:00-04:00,0.436,0.006,0,0,0,0,v
2016-05-28 19:18:00-04:00,0.532,0.007,0,0,0,0,v
2016-05-28 19:24:00-04:00,0.614,0.004,0,0,0,0,v
2016-05-28 19:30:00-04:00,0.682,0.004,0,0,0,0,v
2016-05-28 19:36:00-04:00,0.758,0.005,0,0,0,0,v
2016-05-28 19:42:00-04:00,0.84,0.003,0,0,0,0,v
2016-05-28 19:48:00-04:00,0.945,0.006,0,0,0,0,v
2016-05-28 19:54:00-04:00,1.027,0.004,0,0,0,0,v
2016-05-28 20:00:00-04:00,1.125,0.005,0,0,0,0,v
2016-05-28 20:06:00-04:00,1.175,0.004,0,0,0,0,v
2016-05-28 20:12:00-04:00,1.214,0.003,0,0,0,0,v
2016-05-28 20:18:00-04:00,1.273,0.003,0,0,0,0,v
2016-05-28 20:24:00-04:00,1.332,0.003,0,0,0,0,v
2016-05-28 20:30:00-04:00,1.378,0.004,0,0,0,0,v
2016-05-28 20:36:00-04:00,1.424,0.003,0,0,0,0,v
2016-05-28 20:42:00-04:00,1.467,0.003,0,0,0,0,v
2016-05-28 20:48:00-04:00,1.516,0.005,0,0,0,0,v
2016-05-28 20:54:00-04:00,1.585,0.003,0,0,0,0,v
2016-05-28 21:00:00-04:00,1.621,0.004,0,0,0,0,v
2016-05-28 21:06:00-04:00,1.641,0.003,0,0,0,0,v
2016-05-28 21:12:00-04:00,1.663,0.004,0,0,0,0,v
2016-05-28 21:18:00-04:00,1.693,0.003,0,0,0,0,v
2016-05-28 21:24:00-04:00,1.716,0.004,0,0,0,0,v
2016-05-28 21:30:00-04:00,1.732,0.004,0,0,0,0,v
2016-05-28 21:36:00-04:00,1.726,0.004,0,0,0,0,v
2016-05-28 21:42:00-04:00,1.716,0.005,0,0,0,0,v
2016-05-28 21:48:00-04:00,1.68,0.004,0,0,0,0,v
2016-05-28 21:54:00-04:00,1.667,0.003,0,0,0,0,v
2016-05-28 22:00:00-04:00,1.637,0.003,0,0,0,0,v
2016-05-28 22:06:00-04:00,1.618,0.004,0,0,0,0,v
2016-05-28 22:12:00-04:00,1.601,0.004,0,0,0,0,v
2016-05-28 22:18:00-04:00,1.588,0.003,0,0,0,0,v
2016-05-28 22:24:00-04:00,1.545,0.003,0,0,0,0,v
2016-05-28 22:30:00-04:00,1.503,0.004,0,0,0,0,v
2016-05-28 22:36:00-04:00,1.473,0.003,0,0,0,0,v
2016-05-28 22:42:00-04:00,1.408,0.004,0,0,0,0,v
2016-05-28 22:48:00-04:00,1.339,0.005,0,0,0,0,v
2016-05-28 22:54:00-04:00,1.266,0.003,0,0,0,0,v
2016-05-28 23:00:00-04:00,1.201,0.005,0,0,0,0,v
2016-05-28 23:06:00-04:00,1.139,0.003,0,0,0,0,v
2016-05-28 23:12:00-04:00,1.106,0.003,0,0,0,0,v
2016-05-28 23:18:00-04:00,1.043,0.004,0,0,0,0,v
2016-05-28 23:24:00-04:00,0.968,0.004,0,0,0,0,v
2016-05-28 23:30:00-04:00,0.906,0.003,0,0,0,0,v
2016-05-28 23:36:00-04:00,0.843,0.004,0,0,0,0,v
2016-05-28 23:42:00-04:00,0.784,0.004,0,0,0,0,v
2016-05-28 23:48:00-04:00,0.689,0.004,0,0,0,0,v
2016-05-28 23:54:00-04:00,0.604,0.005,0,0,0,0,v
2016-05-29 00:00:00-04:00,0.502,0.005,0,0,0,0,v
2016-05-29 00:06:00-04:00,0.41,0.005,0,0,0,0,v
2016-05-29 00:12:00-04:00,0.302,0.005,0,0,0,0,v
2016-05-29 00:18:00-04:00,0.19,0.005,0,0,0,0,v
2016-05-29 00:24:00-04:00,0.089,0.005,0,0,0,0,v
2016-05-29 00:30:00-04:00,-0.013,0.005,0,0,0,0,v
2016-05-29 00:36:00-04:00,-0.115,0.005,0,0,0,0,v
2016-05-29 00:42:00-04:00,-0.194,0.006,0,0,0,0,v
2016-05-29 00:48:00-04:00,-0.285,0.005,0,0,0,0,v
2016-05-29 00:54:00-04:00,-0.384,0.005,0,0,0,0,v
2016-05-29 01:00:00-04:00,-0.502,0.005,0,0,0,0,v
2016-05-29 01:06:00-04:00,-0.597,0.005,0,0,0,0,v
2016-05-29 01:12:00-04:00,-0.689,0.004,0,0,0,0,v
2016-05-29 01:18:00-04:00,-0.794,0.005,0,0,0,0,v
2016-05-29 01:24:00-04:00,-0.912,0.004,0,0,0,0,v
2016-05-29 01:30:00-04:00,-0.997,0.004,0,0,0,0,v
2016-05-29 01:36:00-04:00,-1.122,0.004,0,0,0,0,v
2016-05-29 01:42:00-04:00,-1.181,0.003,0,0,0,0,v
2016-05-29 01:48:00-04:00,-1.273,0.003,0,0,0,0,v
2016-05-29 01:54:00-04:00,-1.362,0.005,0,0,0,0,v
2016-05-29 02:00:00-04:00,-1.463,0.004,0,0,0,0,v
